Voltage : 5.67 V | Pitch angle : 54.00° | Yaw angle : -11.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.57 V | Pitch angle : 51.00° | Yaw angle : -10.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.49 V | Pitch angle : 47.00° | Yaw angle : -9.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.42 V | Pitch angle : 42.00° | Yaw angle : -8.25° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.27 V | Pitch angle : 36.00° | Yaw angle : -7.00° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.04 V | Pitch angle : 28.75° | Yaw angle : -5.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.76 V | Pitch angle : 20.75° | Yaw angle : -3.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.53 V | Pitch angle : 11.75° | Yaw angle : -1.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.40 V | Pitch angle : 2.25° | Yaw angle : 1.25° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.95 V | Pitch angle : -0.75° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.03 V | Pitch angle : -0.50° | Yaw angle : 2.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.38 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.25 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.43 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.78 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.01 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.16 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.37 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.24 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 5.16 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.99 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.68 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.63 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.53 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.15 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.05 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.05 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.95 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.30 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.53 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.89 V | Pitch angle : -0.50° | Yaw angle : 2.50° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
