Voltage : 4.38 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.20 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.08 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.95 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.90 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.92 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.92 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.03 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.33 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.23 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.63 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.23 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.20 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.10 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 4.10 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.92 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.97 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.77 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.87 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
Voltage : 3.90 V | Pitch angle : -0.25° | Yaw angle : 5.75° | Pitch_current : 0.00 A | Yaw_current : 0.00 A
